customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label
CUST008973,32,Female,Brazil,2019-12-18,39.42,6202.81,0
CUST008974,46,Female,Germany,2018-11-29,40.7,11520.84,0
CUST008975,64,Male,USA,2019-01-24,42.81,5345.13,0
CUST008976,58,Other,Germany,2019-12-25,76.1,10676.2,0
CUST008977,54,Other,Brazil,2020-12-09,6.77,7429.5,0
CUST008978,63,Other,Brazil,2020-01-09,88.49,15129.21,0
CUST008979,28,Other,India,2020-07-28,32.32,18769.84,1
CUST008980,39,Other,Brazil,2022-01-24,7.66,19228.57,0
CUST008981,19,Male,Canada,2021-07-08,24.57,280.97,1
CUST008982,57,Male,France,2022-07-29,43.38,7243.51,0
CUST008983,63,Other,Canada,2019-02-05,53.91,15955.78,0
CUST008984,52,Female,Canada,2019-08-10,84.24,8084.48,0
CUST008985,33,Other,India,2020-07-20,42.98,3048.74,0
CUST008986,43,Other,Australia,2022-04-04,4.75,12860.18,1
CUST008987,56,Male,France,2019-05-07,6.44,14703.22,0
CUST008988,28,Male,Brazil,2020-04-09,53.91,4051.8,0
CUST008989,32,Male,Canada,2023-06-17,53.95,3741.65,0
CUST008990,42,Other,Germany,2023-04-08,43.87,16011.25,1
CUST008991,44,Female,India,2018-08-02,46.19,3059.12,0
CUST008992,21,Male,Canada,2022-05-16,72.38,3816.69,0
CUST008993,23,Female,France,2018-09-30,73.85,9639.11,0
CUST008994,62,Female,Germany,2019-06-08,45.37,17043.56,0
CUST008995,31,Female,Germany,2020-05-01,70.86,754.92,0
CUST008996,53,Female,Germany,2020-12-17,29.62,17431.32,0
CUST008997,41,Female,USA,2019-02-04,1.83,10950.54,1
CUST008998,41,Female,UK,2019-06-30,72.78,12474.94,0
CUST008999,59,Female,India,2022-12-16,76.05,14541.27,0
CUST009000,27,Male,UK,2019-08-18,69.2,16448.64,1
CUST009001,34,Other,Canada,2019-11-27,64.57,8108.13,0
CUST009002,39,Female,Canada,2021-03-08,47.19,14362.82,0
CUST009003,23,Other,Canada,2022-07-23,87.63,5517.15,0
CUST009004,67,Female,France,2021-07-04,34.21,18621.71,1
CUST009005,41,Male,Germany,2018-08-13,57.85,3661.34,0
CUST009006,44,Female,Brazil,2018-09-09,66.37,19816.17,0
CUST009007,34,Other,France,2018-12-22,82.35,14940.25,0
CUST009008,56,Other,Brazil,2021-04-16,20.8,17535.18,1
CUST009009,64,Male,Australia,2020-06-22,52.58,17796.87,0
CUST009010,57,Other,Brazil,2023-02-02,32.98,1334.82,0
CUST009011,54,Male,Australia,2021-08-14,47.6,5469.77,0
CUST009012,21,Female,Australia,2018-01-05,71.52,19146.42,0
CUST009013,41,Other,UK,2019-06-19,69.1,17749.99,0
CUST009014,35,Female,Germany,2019-03-28,45.3,15455.65,0
CUST009015,33,Male,Australia,2023-01-13,84.3,14246.42,0
CUST009016,53,Male,Canada,2022-07-23,50.78,12554.74,0
CUST009017,22,Male,UK,2019-02-07,70.05,5136.38,0
CUST009018,37,Male,Brazil,2020-04-08,80.96,19011.46,0
CUST009019,70,Female,Germany,2021-10-25,46.52,14051.24,0
CUST009020,21,Other,UK,2022-03-06,73.7,13278.73,0
CUST009021,44,Male,France,2021-07-18,54.71,17644.79,0
CUST009022,55,Female,UK,2022-03-03,44.89,1315.95,0
CUST009023,69,Other,France,2020-02-13,84.46,13512.23,0
CUST009024,37,Other,UK,2020-07-02,84.93,2857.09,0
CUST009025,69,Male,Brazil,2018-10-29,3.08,18694.05,0
CUST009026,58,Male,France,2021-12-04,14.77,16212.08,1
CUST009027,22,Female,Brazil,2020-05-19,82.32,14203.23,1
CUST009028,18,Male,UK,2021-04-05,13.13,13381.23,0
CUST009029,18,Male,India,2019-10-15,88.91,8568.08,1
CUST009030,18,Female,USA,2018-04-01,41.35,8912.88,0
CUST009031,28,Other,France,2020-09-11,8.23,17851.31,0
CUST009032,50,Male,Germany,2023-05-25,86.92,19958.4,1
CUST009033,21,Other,France,2018-12-20,58.52,15048.71,0
CUST009034,65,Other,Canada,2019-06-26,20.27,13383.82,1
CUST009035,47,Other,France,2018-03-17,64.97,18034.05,0
CUST009036,56,Other,Brazil,2021-06-19,83.08,18775.48,0
CUST009037,28,Male,USA,2019-06-20,86.88,17387.01,0
CUST009038,23,Female,Canada,2019-08-09,6.37,16934.64,1
CUST009039,18,Other,Brazil,2020-03-14,60.75,7670.84,0
CUST009040,28,Male,France,2020-09-27,5.65,13585.71,1
CUST009041,55,Female,Germany,2019-12-26,32.82,9408.75,0
CUST009042,38,Other,Canada,2023-03-13,68.17,18244.31,0
CUST009043,60,Female,France,2019-10-25,82.54,9066.88,0
CUST009044,49,Other,Germany,2022-03-24,38.78,4871.62,0
CUST009045,39,Female,Brazil,2018-02-28,37.24,2309.82,0
CUST009046,60,Other,India,2020-08-18,97.11,11520.96,0
CUST009047,19,Female,Canada,2020-06-08,12.78,7120.84,0
CUST009048,20,Female,India,2018-07-24,54.7,10704.42,0
CUST009049,61,Other,UK,2022-02-03,3.55,19021.74,1
CUST009050,35,Male,USA,2022-04-30,27.54,422.07,0
CUST009051,69,Female,USA,2019-11-30,7.64,11645.88,0
CUST009052,40,Other,France,2020-12-22,13.78,930.32,0
CUST009053,42,Female,USA,2023-05-28,37.96,12492.95,0
CUST009054,31,Female,Canada,2020-05-08,11.18,6335.22,0
CUST009055,43,Male,Brazil,2023-02-01,41.78,3273.26,0
CUST009056,69,Male,UK,2018-06-17,50.61,1795.76,1
CUST009057,36,Male,France,2020-10-21,4.65,10444.72,1
CUST009058,42,Female,Canada,2018-10-08,24.79,1997.94,0
CUST009059,19,Male,Canada,2020-12-14,42.39,18311.3,0
CUST009060,21,Other,Australia,2019-08-24,72.42,16330.76,0
CUST009061,58,Male,Australia,2021-05-27,87.19,19455.29,0
CUST009062,39,Male,Canada,2019-05-08,76.32,12207.32,0
CUST009063,67,Female,Australia,2020-08-21,36.54,3714.7,1
CUST009064,64,Female,Australia,2020-07-04,68.67,19899.5,0
CUST009065,47,Male,Brazil,2019-10-23,46.74,14501.22,0
CUST009066,53,Other,Australia,2019-06-01,49.51,8695.48,0
CUST009067,27,Female,UK,2022-03-16,41.03,10142.03,0
CUST009068,39,Other,Canada,2023-04-16,36.69,15000.59,0
CUST009069,55,Other,USA,2022-06-13,87.43,17669.42,1
CUST009070,69,Female,Germany,2020-10-04,22.77,17928.59,0
CUST009071,48,Other,Germany,2022-10-11,34.16,6255.22,0
CUST009072,61,Female,Australia,2021-02-26,72.68,6163.46,0
CUST009073,68,Other,France,2019-03-05,5.3,7534.99,0
CUST009074,55,Other,USA,2021-10-21,72.15,6606.47,0
CUST009075,32,Other,Australia,2022-08-07,62.96,13236.38,0
CUST009076,18,Male,Canada,2020-06-15,73.37,17952.9,0
CUST009077,54,Other,UK,2019-12-03,43.26,3412.0,0
CUST009078,27,Female,Australia,2019-08-03,31.89,8700.13,0
CUST009079,32,Other,Australia,2019-10-18,71.39,361.13,1
CUST009080,61,Other,Brazil,2019-02-18,31.58,15618.87,0
CUST009081,39,Male,Canada,2019-05-23,67.09,14661.63,0
CUST009082,26,Other,France,2019-10-02,81.18,15686.39,0
CUST009083,35,Male,Australia,2018-02-14,68.22,8849.26,0
CUST009084,68,Male,India,2020-03-25,98.36,11424.56,0
CUST009085,22,Male,Brazil,2020-04-14,20.28,5926.98,0
CUST009086,46,Male,Germany,2019-01-22,69.36,18502.32,0
CUST009087,40,Other,India,2023-01-22,17.87,1738.7,0
CUST009088,50,Male,Canada,2021-11-17,88.15,18314.03,1
CUST009089,57,Male,Brazil,2023-05-09,27.64,7607.99,1
CUST009090,69,Female,USA,2022-12-17,66.02,6665.61,0
CUST009091,65,Other,India,2019-02-19,87.72,2240.82,1
CUST009092,41,Female,Canada,2022-07-28,3.8,4248.88,1
CUST009093,37,Male,France,2021-08-24,28.61,2347.24,0
CUST009094,45,Male,Germany,2022-11-07,6.57,15136.59,0
CUST009095,56,Male,UK,2021-07-15,16.43,18287.05,1
CUST009096,53,Other,USA,2023-02-08,36.8,13445.06,0
CUST009097,22,Male,India,2021-11-02,22.54,4882.42,0
CUST009098,64,Other,France,2020-09-21,57.47,11256.79,0
CUST009099,68,Female,Brazil,2020-07-26,76.87,15180.48,0
CUST009100,39,Female,France,2020-05-02,67.07,9037.7,0
CUST009101,37,Female,USA,2019-12-15,89.06,12489.31,0
CUST009102,50,Male,Australia,2023-01-17,99.02,16405.46,0
CUST009103,34,Male,Australia,2021-11-26,4.43,6479.82,0
CUST009104,25,Male,USA,2022-01-18,57.19,14457.24,0
CUST009105,31,Other,Australia,2021-07-02,55.03,15744.0,0
CUST009106,70,Male,Germany,2019-04-27,28.27,3759.85,1
CUST009107,30,Other,UK,2019-05-26,5.39,11508.94,1
CUST009108,65,Male,Canada,2021-10-22,68.86,6590.38,0
CUST009109,38,Female,USA,2020-12-01,61.36,1137.93,0
CUST009110,42,Female,USA,2018-10-21,9.93,14064.92,0
CUST009111,68,Female,USA,2022-06-27,36.81,13459.55,0
CUST009112,63,Male,Australia,2019-07-31,83.17,17067.19,0
CUST009113,65,Female,Canada,2018-09-10,17.22,9777.08,0
CUST009114,45,Male,UK,2020-09-04,73.39,15502.21,0
CUST009115,44,Female,India,2023-01-27,78.47,4640.53,0
CUST009116,60,Male,Brazil,2019-06-07,19.25,11841.25,0
CUST009117,55,Female,India,2022-09-07,74.11,6450.88,1
CUST009118,36,Male,France,2021-04-09,10.47,14363.25,0
CUST009119,48,Male,Australia,2022-08-17,29.97,3410.62,1
CUST009120,28,Male,Australia,2018-03-10,14.77,6366.7,0
CUST009121,47,Female,UK,2019-02-27,59.27,7232.2,0
CUST009122,29,Other,Canada,2021-01-23,2.07,2028.48,0
CUST009123,53,Other,UK,2022-04-19,29.05,13228.12,0
CUST009124,70,Other,Canada,2022-12-29,9.85,11257.07,0
CUST009125,23,Female,Australia,2020-01-04,11.99,4311.15,0
CUST009126,65,Other,Canada,2018-05-18,17.22,1437.85,1
CUST009127,43,Other,Canada,2022-07-31,67.13,9321.73,0
CUST009128,34,Female,Germany,2020-06-04,83.11,2067.93,0
CUST009129,18,Male,Canada,2021-04-11,14.47,6198.51,1
CUST009130,28,Female,Germany,2020-01-29,76.59,6184.6,0
CUST009131,65,Other,France,2022-12-05,40.84,6101.91,0
CUST009132,39,Female,Brazil,2020-01-19,8.02,18794.73,0
CUST009133,22,Other,Brazil,2022-06-01,54.85,15777.88,0
CUST009134,61,Female,USA,2021-05-11,65.84,10333.66,0
CUST009135,37,Female,Brazil,2021-11-03,8.97,12890.4,0
CUST009136,57,Other,India,2022-03-14,15.54,8346.23,0
CUST009137,66,Other,Australia,2018-10-21,62.91,15666.36,0
CUST009138,26,Other,USA,2022-03-02,68.5,13463.52,1
CUST009139,37,Other,UK,2021-11-16,14.9,6987.96,0
CUST009140,63,Male,Brazil,2023-01-18,4.29,14417.59,1
CUST009141,45,Male,India,2021-12-06,95.26,5355.8,1
CUST009142,32,Other,Canada,2018-07-20,8.77,9563.84,1
CUST009143,55,Other,Germany,2020-09-25,85.67,11084.29,0
CUST009144,23,Female,Canada,2022-03-08,4.68,19488.02,0
CUST009145,29,Female,Australia,2019-10-25,82.86,2718.72,0
CUST009146,63,Other,India,2019-01-02,92.18,9068.7,0
CUST009147,53,Female,Brazil,2022-04-07,37.19,9274.96,0
CUST009148,39,Male,Australia,2020-10-25,83.46,13223.65,0
CUST009149,43,Other,UK,2020-05-16,5.92,19156.33,1
CUST009150,47,Male,Australia,2022-03-02,14.78,14936.8,0
CUST009151,61,Female,UK,2020-05-01,63.61,3831.81,0
CUST009152,53,Other,Canada,2020-04-29,17.07,17419.52,0
CUST009153,33,Female,India,2021-03-04,41.97,13126.07,0
CUST009154,58,Male,Australia,2020-04-14,50.41,14574.33,0
CUST009155,38,Male,France,2020-01-29,47.92,5818.86,1
CUST009156,22,Male,India,2023-01-31,36.34,17195.65,0
CUST009157,30,Male,Germany,2020-04-30,46.8,4347.64,0
CUST009158,22,Other,Germany,2020-01-31,93.46,15952.35,0
CUST009159,43,Male,Germany,2021-05-28,5.57,19978.96,1
CUST009160,59,Other,France,2018-10-25,69.49,3289.31,0
CUST009161,65,Female,France,2020-07-12,23.72,13879.67,0
CUST009162,37,Other,Brazil,2021-02-07,77.98,4856.82,0
CUST009163,50,Other,France,2022-08-22,25.7,6211.7,0
CUST009164,54,Female,India,2018-06-24,59.8,3519.14,1
CUST009165,49,Other,USA,2018-11-28,10.42,13609.4,1
CUST009166,42,Other,Germany,2019-02-24,77.91,10068.5,0
CUST009167,70,Other,UK,2019-12-13,36.38,8697.65,0
CUST009168,33,Male,UK,2018-09-30,38.84,19203.7,1
CUST009169,43,Other,USA,2019-07-31,76.81,4240.94,1
CUST009170,31,Male,UK,2020-03-10,38.42,10925.84,0
CUST009171,45,Male,Brazil,2020-10-25,61.3,9416.86,0
CUST009172,19,Other,Australia,2021-08-27,81.01,15375.36,0
CUST009173,69,Female,USA,2019-04-09,50.52,17103.14,0
CUST009174,29,Male,USA,2018-11-04,75.11,15593.78,0
CUST009175,44,Female,India,2019-12-15,95.64,5402.69,0
CUST009176,49,Female,Australia,2019-12-24,26.76,17790.15,0
CUST009177,36,Male,Canada,2022-02-06,77.22,18538.26,0
CUST009178,69,Female,USA,2018-01-04,6.31,12592.37,0
CUST009179,20,Male,Germany,2021-12-24,14.46,10127.55,0
CUST009180,31,Male,Canada,2018-02-07,15.57,2648.76,0
CUST009181,63,Female,Canada,2018-12-23,1.22,12641.75,0
CUST009182,31,Other,Australia,2020-02-20,35.9,2193.25,1
CUST009183,32,Female,France,2022-01-24,32.28,3461.99,1
CUST009184,50,Other,Germany,2021-02-14,94.17,6468.1,1
CUST009185,52,Male,France,2019-05-13,33.4,16813.17,0
CUST009186,63,Other,Australia,2021-10-09,64.78,14232.41,0
CUST009187,26,Other,UK,2020-04-25,63.6,18929.31,0
CUST009188,59,Other,UK,2019-02-14,20.7,19781.88,0
CUST009189,59,Male,UK,2018-07-12,83.1,11820.55,0
CUST009190,56,Male,India,2022-06-17,66.24,13011.63,0
CUST009191,42,Female,India,2020-05-18,5.84,4438.53,0
CUST009192,57,Female,Brazil,2022-01-14,96.15,10733.85,0
CUST009193,59,Male,Germany,2018-05-31,37.84,15264.57,0
CUST009194,38,Other,Canada,2022-10-05,52.45,361.94,0
CUST009195,30,Other,Brazil,2019-01-30,73.62,14671.13,0
CUST009196,29,Other,Canada,2022-01-08,16.51,19137.54,0
CUST009197,32,Female,Australia,2018-03-05,22.39,9209.21,1
CUST009198,62,Male,UK,2021-07-20,11.47,12105.32,0
CUST009199,63,Female,Australia,2018-11-15,37.55,7128.15,1
CUST009200,46,Other,Australia,2021-11-12,82.7,290.28,0
CUST009201,24,Other,Australia,2022-08-28,79.79,11471.83,1
CUST009202,68,Other,India,2022-07-10,98.61,11829.92,1
CUST009203,50,Female,USA,2020-04-04,5.54,1107.84,0
CUST009204,26,Other,France,2018-05-18,88.32,16840.16,0
CUST009205,57,Female,UK,2019-08-05,34.59,12398.85,0
CUST009206,69,Other,India,2018-11-24,48.96,19346.56,0
CUST009207,28,Male,UK,2023-01-17,95.0,19678.4,0
CUST009208,55,Female,Brazil,2019-07-21,86.64,18200.08,0
CUST009209,54,Male,India,2019-07-04,21.73,16637.04,0
CUST009210,44,Female,Brazil,2018-06-23,70.89,19259.45,0
CUST009211,26,Other,Germany,2019-12-11,57.13,1794.83,0
CUST009212,69,Female,UK,2021-12-11,59.74,13762.96,0
CUST009213,38,Other,Canada,2021-09-04,22.03,7942.86,0
CUST009214,60,Male,Germany,2021-02-28,59.85,7544.7,0
CUST009215,34,Other,Canada,2021-02-24,37.49,2748.42,1
CUST009216,65,Female,Australia,2022-10-12,94.07,15034.84,0
CUST009217,69,Female,France,2022-09-04,0.12,15335.7,1
CUST009218,33,Other,France,2022-12-11,73.98,293.65,0
CUST009219,19,Other,USA,2019-11-28,36.96,12174.28,0
CUST009220,23,Other,Australia,2021-04-08,45.28,15581.92,0
CUST009221,43,Other,Brazil,2022-01-15,42.55,3161.87,0
CUST009222,31,Other,Australia,2018-10-18,97.64,4916.6,0
CUST009223,55,Male,France,2022-03-30,71.77,2948.81,0
CUST009224,25,Other,Canada,2023-03-07,32.9,8896.35,1
CUST009225,47,Male,France,2021-07-28,19.22,9054.2,0
CUST009226,67,Female,India,2021-02-24,15.72,11224.23,0
CUST009227,51,Female,USA,2021-12-15,66.37,1342.44,0
CUST009228,26,Male,Germany,2020-06-16,87.11,3784.3,1
CUST009229,32,Other,India,2022-10-24,22.54,13260.86,0
CUST009230,24,Male,Germany,2021-01-29,46.88,10037.97,1
CUST009231,54,Other,France,2023-02-13,12.82,16134.14,0
CUST009232,45,Male,Brazil,2020-09-03,61.71,2794.1,0
CUST009233,30,Other,Brazil,2018-02-05,37.4,16227.16,1
CUST009234,34,Other,India,2022-05-05,56.84,2262.11,0
CUST009235,41,Female,Brazil,2020-02-08,37.28,4929.62,1
CUST009236,24,Other,USA,2021-08-04,51.75,16882.89,0
CUST009237,38,Female,Canada,2021-09-12,43.63,8723.51,0
CUST009238,30,Other,France,2022-09-30,90.54,11566.09,0
CUST009239,38,Female,France,2018-03-11,56.62,5312.01,0
CUST009240,56,Male,UK,2019-02-17,60.77,11560.62,0
CUST009241,56,Male,Australia,2022-01-26,39.69,19814.84,1
CUST009242,53,Other,Brazil,2020-05-21,88.19,15016.77,0
CUST009243,63,Other,USA,2019-05-09,53.73,9294.99,0
CUST009244,50,Female,UK,2020-11-25,18.49,6184.18,1
CUST009245,39,Male,UK,2018-11-26,77.4,9129.6,0
CUST009246,69,Male,France,2021-04-22,88.23,3043.43,0
CUST009247,26,Female,Canada,2020-05-09,50.83,12974.62,0
CUST009248,50,Male,USA,2022-05-12,51.68,17795.62,0
CUST009249,21,Female,USA,2020-11-22,98.96,2405.11,0
CUST009250,36,Female,UK,2022-05-16,13.0,2693.45,0
CUST009251,68,Female,USA,2021-05-30,68.12,7516.25,1
CUST009252,55,Other,USA,2018-05-25,73.33,8168.88,0
CUST009253,20,Female,India,2023-03-10,62.76,15420.17,0
CUST009254,38,Female,France,2023-04-06,54.82,10836.12,0
CUST009255,63,Male,Canada,2022-04-02,8.82,8274.56,0
CUST009256,33,Female,India,2019-08-03,54.58,9293.42,0
CUST009257,20,Other,Canada,2021-07-26,90.08,18139.96,1
CUST009258,54,Other,Australia,2018-08-08,82.19,7568.43,0
CUST009259,49,Male,India,2020-02-14,71.73,7966.24,0
CUST009260,18,Female,Canada,2019-02-16,23.26,6923.76,1
CUST009261,52,Other,Canada,2021-09-14,7.1,6702.37,0
CUST009262,29,Female,UK,2021-12-24,46.07,19114.07,1
CUST009263,55,Other,USA,2023-06-03,31.34,18058.83,1
CUST009264,56,Female,USA,2019-12-25,22.89,3900.28,0
CUST009265,60,Other,Canada,2018-12-07,51.9,13482.98,1
CUST009266,38,Other,Brazil,2019-01-07,4.43,4499.21,0
CUST009267,70,Other,USA,2022-02-21,45.57,6686.99,0
CUST009268,66,Male,India,2019-04-13,71.26,10272.1,0
CUST009269,46,Other,France,2021-12-24,16.04,17899.86,0
CUST009270,45,Male,France,2020-03-08,29.29,14649.51,0
CUST009271,64,Other,Australia,2022-09-20,77.99,19266.84,0
CUST009272,22,Male,Canada,2022-09-12,49.85,12355.13,1
CUST009273,54,Other,Brazil,2019-03-12,33.49,13595.77,0
CUST009274,47,Female,Canada,2020-12-29,46.34,8809.28,0
CUST009275,30,Male,UK,2021-08-29,85.55,1098.36,0
CUST009276,33,Male,India,2020-04-14,88.2,17056.19,0
CUST009277,61,Female,USA,2022-11-23,50.64,9855.04,0
CUST009278,42,Male,Germany,2022-03-21,36.18,19884.06,0
CUST009279,25,Female,Canada,2020-08-24,11.12,11845.28,0
CUST009280,38,Male,India,2021-02-02,68.17,18693.17,0
CUST009281,24,Male,Brazil,2022-11-11,78.02,12912.56,0
CUST009282,39,Female,Brazil,2018-04-26,11.68,7537.3,0
CUST009283,49,Male,Germany,2020-07-15,13.88,17636.13,0
CUST009284,70,Other,Germany,2022-05-22,74.96,15174.98,0
CUST009285,32,Male,Germany,2022-11-27,65.23,10190.17,0
CUST009286,38,Female,Canada,2020-06-28,15.0,6660.93,1
CUST009287,57,Male,India,2020-10-28,13.69,14525.77,0
CUST009288,31,Female,USA,2018-01-27,16.02,14072.06,0
CUST009289,51,Female,UK,2020-09-28,69.23,9240.16,0
CUST009290,28,Female,Brazil,2021-08-10,13.52,6364.54,0
CUST009291,42,Female,Australia,2018-12-25,32.01,14037.66,0
CUST009292,22,Male,France,2020-08-11,11.37,16598.47,1
CUST009293,44,Female,Canada,2022-09-20,76.1,3807.51,0
CUST009294,62,Other,Canada,2018-07-14,71.92,13403.41,0
CUST009295,40,Male,Australia,2020-07-15,74.81,3859.68,0
CUST009296,69,Female,Germany,2019-09-08,15.76,4806.03,0
CUST009297,26,Other,France,2019-10-24,36.59,15893.93,0
CUST009298,56,Other,USA,2023-04-26,73.79,18516.49,0
CUST009299,51,Female,UK,2022-07-30,5.86,329.97,0
CUST009300,70,Male,Australia,2018-07-30,69.91,5657.82,0
CUST009301,33,Male,Australia,2020-09-02,33.41,10981.36,1
CUST009302,45,Female,France,2020-07-30,10.24,12889.62,0
CUST009303,59,Female,USA,2018-03-17,32.51,12691.03,0
CUST009304,52,Male,India,2022-03-18,83.4,3505.12,0
CUST009305,22,Other,India,2019-03-06,93.09,10660.69,0
CUST009306,62,Male,Germany,2019-10-25,92.29,4233.83,0
CUST009307,50,Female,USA,2019-10-18,60.46,8137.35,0
CUST009308,37,Other,Australia,2021-07-05,77.42,12157.59,0
CUST009309,33,Male,Germany,2021-11-10,49.45,18268.41,0
CUST009310,41,Male,Canada,2021-07-01,37.71,4477.61,0
CUST009311,21,Female,UK,2020-07-14,60.81,12518.17,0
CUST009312,39,Other,Brazil,2022-12-09,43.91,9783.54,0
CUST009313,58,Male,France,2023-04-07,95.96,14680.45,0
CUST009314,18,Other,India,2021-01-18,11.06,4321.39,0
CUST009315,35,Other,Germany,2023-05-24,97.56,14556.66,0
CUST009316,25,Other,France,2020-02-13,91.5,6146.84,0
CUST009317,62,Other,France,2022-01-04,74.19,14308.65,0
CUST009318,65,Female,Brazil,2020-08-05,29.47,11061.24,0
CUST009319,29,Male,Brazil,2022-07-08,62.74,9674.52,1
CUST009320,53,Female,Canada,2021-11-02,82.72,16674.09,0
CUST009321,46,Other,Germany,2022-04-01,85.06,16088.13,0
CUST009322,54,Male,UK,2018-07-16,48.81,7690.62,0
CUST009323,29,Other,Canada,2018-11-14,83.14,9855.01,1
CUST009324,63,Male,India,2022-06-15,24.64,10196.14,1
CUST009325,62,Male,France,2022-03-24,14.18,13863.43,1
CUST009326,61,Other,Canada,2019-05-08,33.59,5287.11,0
CUST009327,50,Female,Canada,2018-07-14,95.65,15559.93,0
CUST009328,22,Other,Germany,2019-07-24,78.71,12512.07,0
CUST009329,51,Male,UK,2023-01-13,83.92,15207.33,0
CUST009330,21,Male,Australia,2018-01-08,59.88,19226.38,0
CUST009331,30,Male,Germany,2018-02-27,19.16,18873.26,0
CUST009332,38,Other,Canada,2019-01-26,40.14,10615.14,0
CUST009333,37,Female,France,2018-01-19,12.27,10848.14,0
CUST009334,45,Other,France,2018-07-25,61.12,19954.26,0
CUST009335,30,Male,Australia,2018-07-09,97.52,19331.31,1
CUST009336,29,Other,France,2020-05-05,34.84,19826.2,0
CUST009337,42,Female,India,2019-10-05,45.55,17051.54,0
CUST009338,21,Other,Germany,2020-03-02,21.63,10166.08,1
CUST009339,28,Female,Brazil,2021-03-26,96.6,18945.92,0
CUST009340,68,Other,Canada,2021-05-09,68.37,15976.51,0
CUST009341,60,Male,France,2023-03-26,17.64,14461.01,1
CUST009342,30,Male,USA,2020-03-23,61.81,1921.88,0
CUST009343,42,Male,UK,2019-08-25,11.32,2258.03,0
CUST009344,43,Male,USA,2022-03-05,72.44,2920.13,0
CUST009345,62,Female,Canada,2019-03-01,46.77,7203.94,0
CUST009346,70,Female,Brazil,2020-11-21,55.05,14158.88,0
CUST009347,58,Male,France,2018-06-15,68.47,10358.85,0
CUST009348,34,Other,India,2019-05-06,46.43,8016.53,0
CUST009349,20,Male,UK,2021-10-24,86.19,6683.95,1
CUST009350,62,Male,France,2023-05-02,25.94,14891.98,0
CUST009351,42,Female,Germany,2022-04-24,35.98,16955.27,0
CUST009352,27,Other,Canada,2023-06-12,32.79,14068.7,0
CUST009353,37,Male,Canada,2019-10-14,4.51,7772.7,0
CUST009354,58,Female,Brazil,2020-12-28,34.32,16351.91,0
CUST009355,42,Male,Germany,2023-03-13,96.71,9271.54,0
CUST009356,22,Male,USA,2019-12-22,82.48,14023.92,0
CUST009357,45,Male,USA,2020-12-15,96.74,16241.06,0
CUST009358,44,Other,USA,2022-05-05,7.75,14294.31,0
CUST009359,21,Male,France,2022-06-07,53.55,427.08,0
CUST009360,44,Other,USA,2019-08-30,25.13,18442.93,0
CUST009361,34,Other,Australia,2020-06-24,92.61,15997.12,0
CUST009362,58,Other,UK,2022-08-26,98.18,16150.25,0
CUST009363,42,Male,Canada,2022-01-12,1.02,5827.9,1
CUST009364,19,Female,France,2023-05-30,3.06,1972.75,0
CUST009365,52,Female,Australia,2021-01-22,21.88,10120.82,0
CUST009366,32,Male,UK,2022-11-25,84.75,17253.14,0
CUST009367,29,Other,Canada,2018-04-25,61.62,18570.7,0
CUST009368,67,Other,India,2019-03-10,50.01,17791.82,0
CUST009369,34,Male,Brazil,2022-03-01,45.41,5616.78,1
CUST009370,59,Male,Brazil,2018-05-19,91.64,7819.91,0
CUST009371,51,Female,USA,2021-06-16,50.34,6644.33,0
CUST009372,60,Male,Australia,2021-09-16,66.28,19901.12,0
CUST009373,19,Female,France,2022-03-15,2.55,18006.98,0
CUST009374,52,Female,India,2019-06-02,0.39,7348.13,0
CUST009375,30,Male,Brazil,2021-09-07,16.86,15171.1,0
CUST009376,47,Other,Australia,2019-06-06,5.06,11114.35,0
CUST009377,69,Male,Germany,2022-02-15,29.49,2760.04,0
CUST009378,53,Other,Germany,2022-06-26,77.18,4426.6,0
CUST009379,55,Male,Germany,2022-04-03,22.37,5574.03,1
CUST009380,29,Other,UK,2022-05-23,58.68,13227.35,0
CUST009381,29,Male,Australia,2021-08-31,1.76,4913.21,1
CUST009382,46,Female,USA,2022-09-27,43.1,6706.34,0
CUST009383,28,Female,France,2022-07-28,88.42,15775.4,0
CUST009384,20,Female,USA,2023-05-31,62.59,6827.04,0
CUST009385,63,Male,Canada,2019-04-12,70.07,16888.4,0
CUST009386,22,Male,Canada,2021-05-14,59.48,15710.78,0
CUST009387,70,Other,Germany,2019-05-21,74.91,11477.57,0
CUST009388,66,Male,Brazil,2022-02-28,31.22,14941.06,1
CUST009389,70,Male,India,2020-03-24,20.68,15611.82,0
CUST009390,36,Female,USA,2020-11-01,80.45,16460.68,0
CUST009391,61,Male,Brazil,2023-03-23,47.29,3930.37,0
CUST009392,34,Male,Canada,2019-12-28,9.97,14892.89,1
CUST009393,53,Female,USA,2022-02-06,88.63,13051.68,0
CUST009394,51,Female,Canada,2018-02-23,14.42,18704.44,0
CUST009395,53,Female,India,2019-08-12,98.91,8724.23,0
CUST009396,59,Male,Australia,2021-04-24,59.48,15566.85,0
CUST009397,21,Female,Brazil,2019-11-13,73.64,19358.97,0
CUST009398,55,Male,Australia,2019-11-17,11.49,11656.42,1
CUST009399,31,Female,Brazil,2018-09-14,69.19,17812.96,0
CUST009400,57,Male,Brazil,2018-05-02,87.41,19562.2,0
CUST009401,48,Other,India,2019-06-11,51.21,16632.14,0
CUST009402,22,Female,UK,2021-11-17,42.73,8504.05,0
CUST009403,63,Male,USA,2019-05-30,25.33,16382.92,1
